Datetime,Adj Close,Close,High,Low,Open,Volume
2025-07-23 13:30:00,170.11570739746094,170.11570739746094,171.27999877929688,168.9600067138672,171.27999877929688,116610
2025-07-23 13:45:00,170.1501007080078,170.1501007080078,170.3699951171875,169.05999755859375,169.90469360351562,36357
2025-07-23 14:00:00,170.5800018310547,170.5800018310547,171.33999633789062,169.86880493164062,170.32000732421875,30902
2025-07-23 14:15:00,170.75,170.75,171.0,170.17999267578125,170.5,22561
2025-07-23 14:30:00,170.8300018310547,170.8300018310547,171.17999267578125,170.44000244140625,170.92999267578125,8912
2025-07-23 14:45:00,170.33999633789062,170.33999633789062,170.8699951171875,170.33999633789062,170.75999450683594,7308
2025-07-23 15:00:00,170.17999267578125,170.17999267578125,170.64999389648438,170.17999267578125,170.3000030517578,15393
2025-07-23 15:15:00,170.59039306640625,170.59039306640625,170.8300018310547,169.9149932861328,170.38999938964844,7773
2025-07-23 15:30:00,170.25999450683594,170.25999450683594,171.01919555664062,170.0500030517578,170.85000610351562,17012
2025-07-23 15:45:00,171.69500732421875,171.69500732421875,171.9199981689453,170.36000061035156,170.36000061035156,41719
2025-07-23 16:00:00,171.72000122070312,171.72000122070312,172.50999450683594,171.72000122070312,171.72000122070312,25920
2025-07-23 16:15:00,171.97000122070312,171.97000122070312,172.25999450683594,171.67999267578125,171.75999450683594,12808
2025-07-23 16:30:00,172.47000122070312,172.47000122070312,172.55999755859375,171.6199951171875,171.9600067138672,12496
2025-07-23 16:45:00,172.27000427246094,172.27000427246094,172.78990173339844,172.1199951171875,172.50999450683594,30732
2025-07-23 17:00:00,171.99000549316406,171.99000549316406,172.6300048828125,171.91050720214844,172.2899932861328,19005
2025-07-23 17:15:00,172.3699951171875,172.3699951171875,172.5,172.1199951171875,172.3000030517578,4937
2025-07-23 17:30:00,173.10000610351562,173.10000610351562,173.16000366210938,172.39999389648438,172.39999389648438,41497
2025-07-23 17:45:00,172.5800018310547,172.5800018310547,173.3800048828125,172.33999633789062,173.08999633789062,41405
2025-07-23 18:00:00,172.96499633789062,172.96499633789062,173.0500030517578,172.49009704589844,172.49009704589844,20378
2025-07-23 18:15:00,173.02000427246094,173.02000427246094,173.11000061035156,172.64999389648438,172.91000366210938,22225
2025-07-23 18:30:00,173.49000549316406,173.49000549316406,173.6649932861328,172.9199981689453,173.0,17006
2025-07-23 18:45:00,173.3000030517578,173.3000030517578,173.5583038330078,173.2100067138672,173.4199981689453,13229
2025-07-23 19:00:00,173.31500244140625,173.31500244140625,173.4199981689453,173.08999633789062,173.3249969482422,4188
2025-07-23 19:15:00,173.35009765625,173.35009765625,173.5,173.24000549316406,173.3699951171875,5565
2025-07-23 19:30:00,173.65809631347656,173.65809631347656,173.73989868164062,173.2700958251953,173.42999267578125,18150
2025-07-23 19:45:00,173.9199981689453,173.9199981689453,174.08999633789062,173.38999938964844,173.42999267578125,85404
2025-07-24 13:30:00,174.07000732421875,174.07000732421875,174.58990478515625,173.4250030517578,174.1699981689453,49334
2025-07-24 13:45:00,175.24000549316406,175.24000549316406,175.57659912109375,173.9199981689453,174.24000549316406,38027
2025-07-24 14:00:00,175.0,175.0,176.14830017089844,175.0,175.47000122070312,49191
2025-07-24 14:15:00,175.41009521484375,175.41009521484375,175.52000427246094,174.63999938964844,175.0500030517578,22828
2025-07-24 14:30:00,176.0800018310547,176.0800018310547,176.0800018310547,175.22000122070312,175.25,19996
2025-07-24 14:45:00,176.2799072265625,176.2799072265625,176.75,175.9199981689453,176.14999389648438,26091
2025-07-24 15:00:00,177.02999877929688,177.02999877929688,177.41000366210938,176.55999755859375,176.60000610351562,39220
2025-07-24 15:15:00,176.60879516601562,176.60879516601562,177.11500549316406,176.35000610351562,177.0500030517578,39893
2025-07-24 15:30:00,176.7532958984375,176.7532958984375,176.97999572753906,176.5500946044922,176.5500946044922,5456
2025-07-24 15:45:00,177.19000244140625,177.19000244140625,177.30990600585938,176.85000610351562,177.0,22269
2025-07-24 16:00:00,176.7899932861328,176.7899932861328,177.39999389648438,176.7899932861328,177.16510009765625,7735
2025-07-24 16:15:00,176.25,176.25,176.89500427246094,176.25,176.6999053955078,17945
2025-07-24 16:30:00,176.3699951171875,176.3699951171875,176.8699951171875,176.17999267578125,176.19000244140625,13669
2025-07-24 16:45:00,176.39999389648438,176.39999389648438,176.47999572753906,176.25999450683594,176.47000122070312,2817
2025-07-24 17:00:00,176.88999938964844,176.88999938964844,176.89999389648438,176.25,176.25,4750
2025-07-24 17:15:00,176.38999938964844,176.38999938964844,176.91009521484375,176.20089721679688,176.86000061035156,3634
2025-07-24 17:30:00,176.3300018310547,176.3300018310547,176.65480041503906,176.2801055908203,176.65480041503906,2844
2025-07-24 17:45:00,176.16000366210938,176.16000366210938,176.39999389648438,176.16000366210938,176.27999877929688,3760
2025-07-24 18:00:00,176.47999572753906,176.47999572753906,177.0,176.47999572753906,176.83999633789062,5425
2025-07-24 18:15:00,176.33999633789062,176.33999633789062,176.5749969482422,175.94000244140625,176.49000549316406,12402
2025-07-24 18:30:00,175.77999877929688,175.77999877929688,176.30999755859375,175.72999572753906,176.1750030517578,16044
2025-07-24 18:45:00,175.97000122070312,175.97000122070312,175.97000122070312,175.25,175.8800048828125,10004
2025-07-24 19:00:00,176.1199951171875,176.1199951171875,176.14999389648438,175.8000030517578,175.8300018310547,7437
