Datetime,Adj Close,Close,High,Low,Open,Volume
2025-07-23 13:30:00,98.63999938964844,98.63999938964844,99.36000061035156,98.5,99.16999816894531,87405
2025-07-23 13:45:00,98.2759017944336,98.2759017944336,98.75,98.18000030517578,98.6259994506836,65745
2025-07-23 14:00:00,98.12000274658203,98.12000274658203,98.57499694824219,97.95500183105469,98.17500305175781,29404
2025-07-23 14:15:00,98.87999725341797,98.87999725341797,98.93000030517578,98.19000244140625,98.19000244140625,12807
2025-07-23 14:30:00,98.69000244140625,98.69000244140625,98.98999786376953,98.2947006225586,98.98999786376953,20004
2025-07-23 14:45:00,99.04000091552734,99.04000091552734,99.13999938964844,98.61029815673828,98.61029815673828,27078
2025-07-23 15:00:00,99.04879760742188,99.04879760742188,99.43000030517578,98.79000091552734,99.25,14749
2025-07-23 15:15:00,99.33999633789062,99.33999633789062,99.47000122070312,98.94999694824219,98.98999786376953,14525
2025-07-23 15:30:00,99.33209991455078,99.33209991455078,99.4000015258789,99.06999969482422,99.3499984741211,8021
2025-07-23 15:45:00,99.9800033569336,99.9800033569336,100.41000366210938,99.2300033569336,99.44999694824219,81009
2025-07-23 16:00:00,99.69000244140625,99.69000244140625,100.07749938964844,99.52999877929688,99.8550033569336,28525
2025-07-23 16:15:00,99.32080078125,99.32080078125,99.8499984741211,99.19999694824219,99.69010162353516,13104
2025-07-23 16:30:00,99.79000091552734,99.79000091552734,99.79000091552734,99.43000030517578,99.43000030517578,7455
2025-07-23 16:45:00,99.9000015258789,99.9000015258789,99.91999816894531,99.69999694824219,99.76000213623047,6589
2025-07-23 17:00:00,99.75,99.75,100.06999969482422,99.75,99.91000366210938,16854
2025-07-23 17:15:00,99.55999755859375,99.55999755859375,99.76000213623047,99.55999755859375,99.69999694824219,4309
2025-07-23 17:30:00,99.91000366210938,99.91000366210938,99.91000366210938,99.56749725341797,99.56999969482422,5714
2025-07-23 17:45:00,100.02670288085938,100.02670288085938,100.02670288085938,99.44999694824219,99.91999816894531,54041
2025-07-23 18:00:00,100.52999877929688,100.52999877929688,100.56999969482422,99.99600219726562,99.99600219726562,34329
2025-07-23 18:15:00,100.5199966430664,100.5199966430664,101.06999969482422,100.45999908447266,100.51000213623047,34577
2025-07-23 18:30:00,100.61000061035156,100.61000061035156,100.63999938964844,100.37059783935547,100.47000122070312,21422
2025-07-23 18:45:00,100.56649780273438,100.56649780273438,100.72000122070312,100.41999816894531,100.56999969482422,9708
2025-07-23 19:00:00,100.39820098876953,100.39820098876953,100.62000274658203,100.37000274658203,100.62000274658203,11185
2025-07-23 19:15:00,100.34459686279297,100.34459686279297,100.39230346679688,100.25,100.31500244140625,10057
2025-07-23 19:30:00,99.97029876708984,99.97029876708984,100.26000213623047,99.97000122070312,100.26000213623047,13179
2025-07-23 19:45:00,100.73999786376953,100.73999786376953,100.73999786376953,99.95999908447266,99.9800033569336,139070
2025-07-24 13:30:00,101.05000305175781,101.05000305175781,101.68499755859375,100.7300033569336,101.55999755859375,147780
2025-07-24 13:45:00,100.78959655761719,100.78959655761719,101.5199966430664,100.59190368652344,101.05999755859375,54837
2025-07-24 14:00:00,100.31510162353516,100.31510162353516,101.12000274658203,100.22000122070312,100.80000305175781,98513
2025-07-24 14:15:00,100.7699966430664,100.7699966430664,100.83000183105469,100.20999908447266,100.38999938964844,64606
2025-07-24 14:30:00,101.06500244140625,101.06500244140625,101.18000030517578,100.73999786376953,100.77999877929688,44278
2025-07-24 14:45:00,101.44000244140625,101.44000244140625,101.55000305175781,101.05000305175781,101.08000183105469,45304
2025-07-24 15:00:00,101.72000122070312,101.72000122070312,101.76080322265625,101.41079711914062,101.45999908447266,29813
2025-07-24 15:15:00,101.5624008178711,101.5624008178711,101.83999633789062,101.5,101.7699966430664,23567
2025-07-24 15:30:00,101.55999755859375,101.55999755859375,101.62999725341797,101.37999725341797,101.55000305175781,25388
2025-07-24 15:45:00,101.65070343017578,101.65070343017578,101.8499984741211,101.47000122070312,101.62999725341797,27125
2025-07-24 16:00:00,101.41000366210938,101.41000366210938,101.66500091552734,101.2300033569336,101.62999725341797,24772
2025-07-24 16:15:00,101.5,101.5,101.76000213623047,101.29000091552734,101.4000015258789,29394
2025-07-24 16:30:00,101.48999786376953,101.48999786376953,101.62999725341797,101.31999969482422,101.45999908447266,22566
2025-07-24 16:45:00,101.65499877929688,101.65499877929688,101.69999694824219,101.37000274658203,101.5,16663
2025-07-24 17:00:00,102.25,102.25,102.27999877929688,101.61000061035156,101.62999725341797,55788
2025-07-24 17:15:00,102.0199966430664,102.0199966430664,102.36000061035156,102.0199966430664,102.30979919433594,15273
2025-07-24 17:30:00,101.93009948730469,101.93009948730469,102.12000274658203,101.86499786376953,101.9800033569336,8644
2025-07-24 17:45:00,101.9800033569336,101.9800033569336,102.16999816894531,101.97509765625,101.97509765625,7046
2025-07-24 18:00:00,102.36289978027344,102.36289978027344,102.4800033569336,101.97000122070312,101.97000122070312,31289
2025-07-24 18:15:00,102.20999908447266,102.20999908447266,102.4000015258789,102.19999694824219,102.38999938964844,12092
2025-07-24 18:30:00,101.97000122070312,101.97000122070312,102.21440124511719,101.94999694824219,102.21440124511719,13841
2025-07-24 18:45:00,101.97000122070312,101.97000122070312,102.01499938964844,101.6500015258789,101.95999908447266,16472
2025-07-24 19:00:00,102.0199966430664,102.0199966430664,102.08000183105469,101.86000061035156,101.93000030517578,21999
2025-07-24 19:15:00,102.12999725341797,102.12999725341797,102.2300033569336,101.9800033569336,102.01000213623047,31844
2025-07-24 19:30:00,102.08000183105469,102.08000183105469,102.16000366210938,101.94999694824219,102.08000183105469,41923
2025-07-24 19:45:00,101.86000061035156,101.86000061035156,102.18000030517578,101.80000305175781,102.02999877929688,110661
2025-07-25 13:30:00,101.55999755859375,101.55999755859375,101.9000015258789,101.16000366210938,101.83999633789062,97775
2025-07-25 13:45:00,101.94999694824219,101.94999694824219,102.27999877929688,101.5999984741211,101.69000244140625,63530
2025-07-25 14:00:00,102.36990356445312,102.36990356445312,102.45010375976562,101.94999694824219,102.05999755859375,76999
2025-07-25 14:15:00,102.55899810791016,102.55899810791016,102.58000183105469,102.23999786376953,102.31999969482422,42242
2025-07-25 14:30:00,102.66999816894531,102.66999816894531,102.79000091552734,102.38999938964844,102.55000305175781,64064
2025-07-25 14:45:00,102.58999633789062,102.58999633789062,102.63999938964844,102.29889678955078,102.5999984741211,47455
2025-07-25 15:00:00,102.5250015258789,102.5250015258789,102.5999984741211,102.43000030517578,102.5999984741211,24604
2025-07-25 15:15:00,102.54000091552734,102.54000091552734,102.62000274658203,102.33999633789062,102.58000183105469,26265
2025-07-25 15:30:00,102.33000183105469,102.33000183105469,102.62999725341797,102.30000305175781,102.5199966430664,38646
2025-07-25 15:45:00,102.48999786376953,102.48999786376953,102.56179809570312,102.29000091552734,102.29000091552734,11540
2025-07-25 16:00:00,102.91999816894531,102.91999816894531,102.94650268554688,102.37999725341797,102.44000244140625,34014
2025-07-25 16:15:00,103.16999816894531,103.16999816894531,103.25,102.79000091552734,102.9000015258789,66164
2025-07-25 16:30:00,103.00299835205078,103.00299835205078,103.2699966430664,102.98999786376953,103.11959838867188,28047
2025-07-25 16:45:00,102.94499969482422,102.94499969482422,103.12999725341797,102.86000061035156,102.94010162353516,20189
2025-07-25 17:00:00,102.95999908447266,102.95999908447266,103.0,102.8499984741211,102.88289642333984,11948
2025-07-25 17:15:00,102.91999816894531,102.91999816894531,103.0199966430664,102.80000305175781,102.9800033569336,12253
2025-07-25 17:30:00,103.01000213623047,103.01000213623047,103.09439849853516,102.91000366210938,102.91999816894531,38898
2025-07-25 17:45:00,102.9800033569336,102.9800033569336,103.08000183105469,102.91000366210938,103.010498046875,12947
2025-07-25 18:00:00,103.02999877929688,103.02999877929688,103.02999877929688,102.80000305175781,102.93000030517578,40406
2025-07-25 18:15:00,103.08300018310547,103.08300018310547,103.29000091552734,103.01000213623047,103.08999633789062,22806
2025-07-25 18:30:00,103.19000244140625,103.19000244140625,103.19999694824219,102.94999694824219,103.08000183105469,19221
2025-07-25 18:45:00,103.04000091552734,103.04000091552734,103.23999786376953,102.9800033569336,103.16999816894531,38535
2025-07-25 19:00:00,103.05999755859375,103.05999755859375,103.1615982055664,102.94999694824219,103.05069732666016,19869
2025-07-25 19:15:00,102.91000366210938,102.91000366210938,103.16999816894531,102.91000366210938,103.0593032836914,28870
2025-07-25 19:30:00,102.86499786376953,102.86499786376953,103.12999725341797,102.86499786376953,102.93000030517578,28310
2025-07-25 19:45:00,102.56500244140625,102.56500244140625,102.97000122070312,102.37999725341797,102.8499984741211,187888
2025-07-28 13:30:00,103.99500274658203,103.99500274658203,104.1050033569336,103.41470336914062,103.56999969482422,171991
2025-07-28 13:45:00,104.43000030517578,104.43000030517578,104.48999786376953,103.8499984741211,103.95999908447266,96272
2025-07-28 14:00:00,104.29000091552734,104.29000091552734,104.66999816894531,104.12789916992188,104.4800033569336,122810
2025-07-28 14:15:00,104.11000061035156,104.11000061035156,104.33999633789062,103.62999725341797,104.2699966430664,56865
2025-07-28 14:30:00,104.33999633789062,104.33999633789062,104.44999694824219,104.08000183105469,104.09259796142578,41547
2025-07-28 14:45:00,103.98999786376953,103.98999786376953,104.22000122070312,103.87000274658203,104.18000030517578,27929
2025-07-28 15:00:00,103.94000244140625,103.94000244140625,104.02999877929688,103.77999877929688,103.9800033569336,38841
2025-07-28 15:15:00,103.73999786376953,103.73999786376953,104.04000091552734,103.02120208740234,104.04000091552734,78659
2025-07-28 15:30:00,103.83380126953125,103.83380126953125,103.9000015258789,103.7699966430664,103.83000183105469,26477
2025-07-28 15:45:00,103.95999908447266,103.95999908447266,104.01000213623047,103.80999755859375,103.80999755859375,11491
2025-07-28 16:00:00,103.98999786376953,103.98999786376953,104.0,103.81999969482422,103.88999938964844,13781
2025-07-28 16:15:00,104.13999938964844,104.13999938964844,104.27999877929688,103.93000030517578,104.01000213623047,31510
2025-07-28 16:30:00,104.04750061035156,104.04750061035156,104.16999816894531,104.04000091552734,104.1500015258789,19789
2025-07-28 16:45:00,104.08999633789062,104.08999633789062,104.08999633789062,103.9000015258789,103.9800033569336,12443
2025-07-28 17:00:00,104.1500015258789,104.1500015258789,104.1500015258789,103.68599700927734,104.05000305175781,18378
2025-07-28 17:15:00,103.88150024414062,103.88150024414062,104.1500015258789,103.76000213623047,104.1500015258789,18912
2025-07-28 17:30:00,104.22000122070312,104.22000122070312,104.2699966430664,103.91429901123047,103.91429901123047,32427
2025-07-28 17:45:00,104.1500015258789,104.1500015258789,104.29499816894531,104.12999725341797,104.23999786376953,20694
2025-07-28 18:00:00,104.2699966430664,104.2699966430664,104.30000305175781,103.95999908447266,104.12000274658203,50254
2025-07-28 18:15:00,104.18000030517578,104.18000030517578,104.37999725341797,104.12000274658203,104.30000305175781,44097
