Datetime,Adj Close,Close,High,Low,Open,Volume
2025-07-23 13:30:00,118.80999755859375,118.80999755859375,120.79000091552734,118.26000213623047,119.37999725341797,243027
2025-07-23 13:45:00,118.23500061035156,118.23500061035156,118.88999938964844,117.4800033569336,118.69999694824219,90344
2025-07-23 14:00:00,118.5,118.5,118.72000122070312,118.23500061035156,118.23500061035156,48335
2025-07-23 14:15:00,119.08000183105469,119.08000183105469,119.53500366210938,118.3949966430664,118.5,79927
2025-07-23 14:30:00,119.22000122070312,119.22000122070312,119.37999725341797,118.7802963256836,118.7802963256836,45341
2025-07-23 14:45:00,119.97000122070312,119.97000122070312,120.05999755859375,119.2300033569336,119.2300033569336,55817
2025-07-23 15:00:00,119.8550033569336,119.8550033569336,120.17500305175781,119.80000305175781,119.95999908447266,67090
2025-07-23 15:15:00,119.63999938964844,119.63999938964844,119.9000015258789,119.33999633789062,119.83000183105469,48932
2025-07-23 15:30:00,119.69989776611328,119.69989776611328,119.79000091552734,119.45999908447266,119.625,44297
2025-07-23 15:45:00,119.80000305175781,119.80000305175781,120.0425033569336,119.48500061035156,119.62000274658203,40835
2025-07-23 16:00:00,120.04000091552734,120.04000091552734,120.16999816894531,119.81939697265625,119.87999725341797,25865
2025-07-23 16:15:00,120.20999908447266,120.20999908447266,120.26000213623047,119.73999786376953,119.95999908447266,22333
2025-07-23 16:30:00,119.80000305175781,119.80000305175781,120.2300033569336,119.80000305175781,120.19000244140625,35347
2025-07-23 16:45:00,119.79000091552734,119.79000091552734,119.98999786376953,119.72000122070312,119.80999755859375,38888
2025-07-23 17:00:00,119.95860290527344,119.95860290527344,120.33999633789062,119.76000213623047,119.79499816894531,34617
2025-07-23 17:15:00,120.3499984741211,120.3499984741211,120.43419647216797,119.91999816894531,119.91999816894531,30215
2025-07-23 17:30:00,120.46320343017578,120.46320343017578,120.63999938964844,120.30000305175781,120.36000061035156,28381
2025-07-23 17:45:00,120.04000091552734,120.04000091552734,120.52999877929688,120.0199966430664,120.44999694824219,32871
2025-07-23 18:00:00,120.01000213623047,120.01000213623047,120.11000061035156,119.5999984741211,120.06999969482422,32860
2025-07-23 18:15:00,119.94999694824219,119.94999694824219,120.08000183105469,119.73999786376953,120.05999755859375,40685
2025-07-23 18:30:00,119.96499633789062,119.96499633789062,120.02999877929688,119.6500015258789,119.9800033569336,78409
2025-07-23 18:45:00,119.56999969482422,119.56999969482422,120.04000091552734,119.56500244140625,119.96499633789062,34552
2025-07-23 19:00:00,119.72000122070312,119.72000122070312,119.78500366210938,119.5199966430664,119.5250015258789,42203
2025-07-23 19:15:00,119.42500305175781,119.42500305175781,119.73999786376953,119.2300033569336,119.69999694824219,64415
2025-07-23 19:30:00,119.6500015258789,119.6500015258789,119.81999969482422,119.30500030517578,119.42500305175781,90629
2025-07-23 19:45:00,119.4800033569336,119.4800033569336,119.94999694824219,119.4000015258789,119.62000274658203,245594
2025-07-24 13:30:00,121.45999908447266,121.45999908447266,121.45999908447266,119.43000030517578,119.43000030517578,65964
2025-07-24 13:45:00,121.83000183105469,121.83000183105469,122.0,121.05000305175781,121.42250061035156,54863
2025-07-24 14:00:00,122.04499816894531,122.04499816894531,122.5,121.56999969482422,121.68000030517578,139862
2025-07-24 14:15:00,122.33999633789062,122.33999633789062,122.75,121.91000366210938,121.98500061035156,78496
2025-07-24 14:30:00,121.91000366210938,121.91000366210938,122.4072036743164,121.80000305175781,122.16000366210938,48449
2025-07-24 14:45:00,121.31999969482422,121.31999969482422,122.02999877929688,121.19999694824219,121.9000015258789,46657
2025-07-24 15:00:00,121.44000244140625,121.44000244140625,121.44000244140625,120.74500274658203,121.36000061035156,48968
2025-07-24 15:15:00,121.2300033569336,121.2300033569336,121.44999694824219,120.9000015258789,121.41999816894531,41795
2025-07-24 15:30:00,120.84500122070312,120.84500122070312,121.29000091552734,120.73999786376953,121.2300033569336,65449
2025-07-24 15:45:00,120.61000061035156,120.61000061035156,120.84500122070312,120.48500061035156,120.83000183105469,27159
2025-07-24 16:00:00,120.51000213623047,120.51000213623047,120.62999725341797,120.28500366210938,120.5,37876
2025-07-24 16:15:00,120.75,120.75,120.80999755859375,120.4800033569336,120.48999786376953,32494
2025-07-24 16:30:00,120.52999877929688,120.52999877929688,120.75,120.37000274658203,120.69999694824219,38272
2025-07-24 16:45:00,120.30000305175781,120.30000305175781,120.69000244140625,120.25,120.55000305175781,20571
2025-07-24 17:00:00,120.42500305175781,120.42500305175781,120.48999786376953,120.25,120.41000366210938,24853
2025-07-24 17:15:00,120.44000244140625,120.44000244140625,120.55999755859375,120.29000854492188,120.41999816894531,19851
2025-07-24 17:30:00,120.55000305175781,120.55000305175781,120.74177551269531,120.44000244140625,120.49500274658203,21979
